No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
24564,3D5E38326E45BFD01BBC34F700DDA7,2016-12-01 10:22:20,460125,1.328878,103.938952,2016-12-01 20:32:32,540113,1.383816,103.901676,2/12/2016,81.24858862,62,123,16.0
13856,4A93D9DF0C2CE24229166BAB41927A,2016-12-01 06:34:38,643517,1.344936,103.719972,2016-12-01 19:07:18,640821,1.347,103.694113,2/12/2016,76.67976397,39,115,22.0
10371,F919FE82D9EC375DC04E764CE6BF93,2016-12-01 05:10:46,828768,1.401563,103.897719,2016-12-01 16:16:33,541215,1.389849,103.893227,2/12/2016,67.9128717,31,98,19.0
10766,24B3F82EA4BA0CBB656621A682B1D1,2016-12-01 05:25:22,550530,1.373384,103.872405,2016-12-01 13:26:59,486036,1.333341,103.962653,2/12/2016,72.86408152,32,81,19.0
11981,173A36291066769098FCE6AEF97C33,2016-12-01 06:02:52,680471,1.378585,103.737143,2016-12-01 14:41:50,670542,1.38308,103.763725,2/12/2016,73.74174822,36,88,23.0
21940,D75BBAA7217BA3A0A055C792D5BA30,2016-12-01 08:40:33,670234,1.378542,103.771788,2016-12-01 21:36:10,828811,1.392192,103.915163,2/12/2016,73.02630973,52,130,23.0
12249,0F7EFD9E45DB095A262B3C7188544A,2016-12-01 06:07:40,520139,1.34669,103.956506,2016-12-01 13:29:59,629888,1.29814,103.677844,2/12/2016,86.9962002,37,81,18.0
2039,E87A020DEE11E7CBB339E13FDD221E,2016-12-01 00:08:00,680113,1.377988,103.750801,2016-12-01 23:27:00,823261,1.299509,103.837,2/12/2016,73.64429651,1,141,23.0
12688,FE0138F61E6467A1FAF7219C054B46,2016-12-01 06:15:34,541268,1.384262,103.896552,2016-12-01 18:59:39,543311,1.391837,103.88439,2/12/2016,71.13059302,38,114,19.0
14623,AF120C79778AB83ABD7217868AAA04,2016-12-01 06:47:34,819643,1.355322,103.988337,2016-12-01 14:56:28,819642,1.362159,103.990051,2/12/2016,67.29606354,41,90,17.0
12515,35FC71F94A31376CAD38F40C92CBEA,2016-12-01 06:12:30,670183,1.380008,103.762942,2016-12-01 15:12:29,670413,1.382353,103.768682,2/12/2016,67.10015433,37,91,23.0
5473,2EDE31EA1D630B96E6708872CB39A4,2016-12-01 00:28:00,819643,1.355322,103.988337,2016-12-01 05:20:27,49318,1.284184,103.852536,2/12/2016,83.50029007,3,32,17.0
6338,8C738B25532139365DED984CFFFAA9,2016-12-01 00:36:31,268844,1.314075,103.805178,2016-12-01 05:08:00,600261,1.344447,103.740231,2/12/2016,64.4508911,4,31,10.0
10907,B3C97B193F50BB47653256ACB8C915,2016-12-01 05:30:49,640422,1.350349,103.726318,2016-12-01 15:16:18,637566,1.287076,103.631588,2/12/2016,68.55206128,33,92,22.0
17815,CAEAB2AF7CF99B3C1BBAC13CCFF8B1,2016-12-01 07:34:12,819642,1.362159,103.990051,2016-12-01 17:08:42,798386,1.40962,103.86819,2/12/2016,67.0063356,45,103,17.0
17530,56199583D5A4396D13246C40FEB968,2016-12-01 07:30:00,600111,1.338778,103.735505,2016-12-01 14:52:00,431003,1.302871,103.883823,2/12/2016,80.00227589,45,89,22.0
6457,28C3C62C0BF358856275539FC68ED1,2016-12-01 00:38:03,650325,1.36233,103.747058,2016-12-01 23:44:23,506857,1.299509,103.837,2/12/2016,84.02587045,4,142,23.0
21952,3FAB0F45B111C713BFC3F5E2EEE40E,2016-12-01 08:40:46,642650,1.337938,103.696224,2016-12-01 16:22:40,298128,1.327674,103.84172,2/12/2016,82.35824268,52,98,22.0
15181,E04B97E7C9BA3609D2DA8B44FDCC3D,2016-12-01 06:56:43,730301,1.431601,103.77371,2016-12-01 23:57:47,312138,1.336372,103.845598,2/12/2016,84.76363224,42,144,25.0
8962,3E54D863132594C4EF8A02834126B7,2016-12-01 03:08:35,640221,1.346517,103.712422,2016-12-01 20:29:01,609081,1.333194,103.736132,2/12/2016,73.53555662,19,123,22.0
1268,3F68A8E2FC59A558F826CF02133FCD,2016-12-01 00:04:53,551232,1.35434,103.868404,2016-12-01 23:14:28,819643,1.355322,103.988337,2/12/2016,65.77754922,0,139,19.0
18245,827F386B05CD894FDC719E21A004B9,2016-12-01 07:40:09,530660,1.373645,103.882784,2016-12-01 15:49:18,101048,1.27178,103.810535,2/12/2016,75.38391497,46,95,19.0
19698,704D10CACD5A6F90C2F548FBCD926E,2016-12-01 08:00:39,520121,1.345002,103.948144,2016-12-01 14:24:15,739519,1.436034,103.75502,2/12/2016,85.28251402,48,86,18.0
13618,FFCD20A9B367DA53264EAFCF5B2B99,2016-12-01 06:31:02,520146,1.344643,103.955832,2016-12-01 19:49:40,457385,1.31204,103.92748,2/12/2016,70.13462548,39,119,18.0
8101,217C952D8A49B9283F73B6CBED5B1E,2016-12-01 01:16:01,69118,1.299509,103.837,2016-12-01 23:04:05,550551,1.372332,103.870821,2/12/2016,81.24197497,8,138,1.0
8997,BC68FEE3744DA266B1A3A36A6C1B1C,2016-12-01 03:15:57,618810,1.331932,103.710552,2016-12-01 07:15:04,730723,1.445175,103.798909,2/12/2016,65.12046667,20,44,22.0
17345,2E8E5B3AD2B3A312C3134CE371270A,2016-12-01 07:27:42,650315,1.360188,103.746446,2016-12-01 15:28:06,18953,1.281744,103.867383,2/12/2016,67.93040869,45,93,23.0
12565,A89671A0A3F1E098D0EDAB267C62DF,2016-12-01 06:13:24,550235,1.355052,103.869881,2016-12-01 14:49:42,819663,1.356716,103.98651,2/12/2016,86.93749652,37,89,19.0
11730,94158AC793794FDB4A18D46646FE37,2016-12-01 05:57:45,659083,1.359012,103.751888,2016-12-01 22:28:36,338770,1.314394,103.859751,2/12/2016,98.94481129,36,135,23.0
5908,2FA5EAA8E9FEF85BA1C2ED897E1D7B,2016-12-01 00:31:58,238837,1.299285,103.845947,2016-12-01 23:11:14,642990,1.335201,103.694794,2/12/2016,65.48487824,3,139,9.0
18547,8F08C3172836ECC19C67815BD3E1B3,2016-12-01 07:44:08,520887,1.35042,103.931863,2016-12-01 16:57:59,486066,1.334908,103.964995,2/12/2016,64.32769865,46,102,18.0
22413,2FAD0D26F358F42061F4CF108ECA91,2016-12-01 08:51:26,168733,1.284896,103.834309,2016-12-01 21:43:01,569530,1.370897,103.861914,2/12/2016,92.2294985,53,130,3.0
16137,BA78DF27E44DB473741E5567F55188,2016-12-01 07:11:00,520246,1.345102,103.954109,2016-12-01 15:50:00,190002,1.30386,103.864834,2/12/2016,73.94363888,43,95,18.0
17502,D7105E37EFDF384896CE9AE760422E,2016-12-01 07:29:40,760108,1.432351,103.828498,2016-12-01 18:20:16,760776,1.422624,103.833815,2/12/2016,90.25200751,45,110,27.0
23665,E80BAA5927B38E58D9AF673D55D825,2016-12-01 09:32:18,543272,1.384317,103.893694,2016-12-01 18:35:32,543206,1.386795,103.897555,2/12/2016,83.08848617,57,112,19.0
12897,087EC1D6FB46A75FEBBCFAEC154391,2016-12-01 06:18:59,760832,1.414798,103.834636,2016-12-01 16:23:17,764504,1.419046,103.844041,2/12/2016,79.71883187,38,98,27.0
14227,498C3E6BF724955C334CA9BCB8D6A4,2016-12-01 06:41:15,530339,1.37006,103.898444,2016-12-01 22:04:46,753468,1.450544,103.814712,2/12/2016,95.53111114,40,132,19.0
18098,F90921F0B0C0E061F60AF70EA1B850,2016-12-01 07:38:00,161054,1.288929,103.829102,2016-12-01 19:56:00,118431,1.291848,103.779962,2/12/2016,67.03100348,46,120,3.0
21222,40DD1E1B85BC23380B99C946C93788,2016-12-01 08:25:50,310163,1.331982,103.844093,2016-12-01 17:37:32,600131,1.334749,103.740062,2/12/2016,75.61065273,50,106,12.0
9836,A71A5DBD4795F745D857798335CF7F,2016-12-01 04:47:00,320093,1.322154,103.85477,2016-12-01 14:42:00,160105,1.280664,103.824941,2/12/2016,80.58973511,29,88,12.0
5581,CD6399DA3FCC96749A6532CD517ABC,2016-12-01 00:29:00,49907,1.285861,103.852475,2016-12-01 23:42:49,570149,1.344275,103.855411,2/12/2016,64.07252432,3,142,1.0
12876,DCDDAA0EEC49CB10F5572BD5F7718D,2016-12-01 06:18:41,610334,1.339019,103.722558,2016-12-01 22:47:40,611337,1.337648,103.723342,2/12/2016,75.9596619,38,137,22.0
5148,2F0DC50A151C31A7C436F61A52A227,2016-12-01 00:25:20,731180,1.439237,103.778185,2016-12-01 23:17:00,768427,1.438807,103.830239,2/12/2016,75.89665573,2,140,25.0
5066,A24EC40B8918100326253958EEBCF4,2016-12-01 00:24:38,560425,1.369111,103.851473,2016-12-01 23:44:01,560113,1.371855,103.835847,2/12/2016,67.77155942,2,142,20.0
20679,A0085B7D88184AF527FDE541C742DD,2016-12-01 08:16:00,570308,1.350657,103.837584,2016-12-01 16:05:00,570501,1.348388,103.849097,2/12/2016,98.14850504,50,96,20.0
18135,156A565E20B698E666D3B63C2C590D,2016-12-01 07:38:37,469970,1.312372,103.93872,2016-12-01 17:56:45,350115,1.337282,103.862784,2/12/2016,67.4784506,46,108,16.0
14242,BADDF0F86BB13D4165C3BC28305F2A,2016-12-01 06:41:27,734689,1.444384,103.808769,2016-12-01 20:09:42,118454,1.279982,103.793694,2/12/2016,75.71844861,40,121,25.0
6492,CA0968BFB2AF4377B353BDAB609CED,2016-12-01 00:38:36,228211,1.306431,103.832783,2016-12-01 23:38:14,539551,1.355922,103.880863,2/12/2016,96.60188693,4,142,9.0
3184,CEDD4C4BA31F05B7177C983992506B,2016-12-01 00:13:05,18984,1.280475,103.853551,2016-12-01 23:43:00,520114,1.34379,103.950315,2/12/2016,74.68318993,1,142,1.0
24352,E010906CCB2D8EF7A9054B78EAB706,2016-12-01 10:08:05,570145,1.344874,103.854356,2016-12-01 17:57:47,39593,1.292937,103.857002,2/12/2016,69.15919932,61,108,20.0
21507,06A9BA01324E13ED1BDA5882212FBD,2016-12-01 08:31:27,540255,1.394276,103.899317,2016-12-01 22:39:14,791469,1.395993,103.878214,2/12/2016,84.11031509,51,136,19.0
8517,D2CDA2906265C9CD87E2FA3C3A5DE2,2016-12-01 01:53:05,190001,1.303492,103.864359,2016-12-01 23:29:46,821110,1.396123,103.909388,2/12/2016,66.7841166,11,141,7.0
10396,B86CE7C3596EF5D3C4D818649209ED,2016-12-01 05:11:38,510181,1.364554,103.960556,2016-12-01 15:04:17,509922,1.388227,103.986749,2/12/2016,68.51771974,31,90,18.0
17142,A143A766CFEC2FBB7B44D7A57F9F19,2016-12-01 07:24:51,670511,1.387778,103.768413,2016-12-01 16:41:44,150001,1.28649,103.8081,2/12/2016,68.00576112,44,100,23.0
3679,530AE017833816A1B856DA5B165F4E,2016-12-01 00:15:42,190001,1.303492,103.864359,2016-12-01 23:39:10,78885,1.299509,103.837,2/12/2016,66.91601908,2,142,7.0
11011,175EB1DBD35A764FDDF4AC8A594AD6,2016-12-01 05:34:12,130027,1.305328,103.781833,2016-12-01 16:16:13,227977,1.310106,103.841466,2/12/2016,67.27432241,33,98,5.0
17893,A013B3432B38AC25CDD3C49EFE70FE,2016-12-01 07:35:14,322102,1.320645,103.861876,2016-12-01 18:29:42,367824,1.337192,103.880496,2/12/2016,67.7502025,46,111,12.0
4782,6C9C66FB95CAAFE86C68DBD2A05CB1,2016-12-01 00:22:16,521105,1.348106,103.947131,2016-12-01 23:56:10,424864,1.305214,103.902083,2/12/2016,79.12182964,2,144,18.0
17738,D57F91CD50483D5F8D28FD9893CF3F,2016-12-01 07:33:00,120362,1.312734,103.76985,2016-12-01 16:13:00,238165,1.300552,103.837484,2/12/2016,84.38547445,45,97,5.0
21812,B3C9144686FDDB840B5B01602A5E7B,2016-12-01 08:37:30,541334,1.397711,103.888971,2016-12-01 22:58:50,731736,1.443276,103.796658,2/12/2016,68.49793365,52,138,19.0
5540,D2FB0CDE08EB5309BE3E4E6FA8F711,2016-12-01 00:28:44,159944,1.288539,103.806705,2016-12-01 15:17:18,750323,1.445066,103.817964,2/12/2016,64.04030991,3,92,3.0
11074,872B1E3C2499E814CE0B6600A40131,2016-12-01 05:36:40,819642,1.362159,103.990051,2016-12-01 14:09:23,327994,1.327112,103.863637,2/12/2016,89.07483973,34,85,17.0
15085,79DADCCE8B3911E4ACA6ABA7FDB76C,2016-12-01 06:55:04,600329,1.350096,103.730186,2016-12-01 17:21:49,689715,1.397314,103.74739,2/12/2016,65.71738873,42,104,22.0
16756,525B77B71ACE2830C3C26E6F6FE32A,2016-12-01 07:19:32,650152,1.348204,103.744198,2016-12-01 14:11:28,48620,1.283509,103.852106,2/12/2016,64.12246129,44,85,23.0
8223,C270D9D9D0459EF5FECFB40A2605EA,2016-12-01 01:22:33,248468,1.300414,103.817111,2016-12-01 23:44:00,730606,1.436502,103.796798,2/12/2016,66.8922643,8,142,10.0
8112,B6C21B8E807CEC6CC9662B088600A7,2016-12-01 01:16:31,618593,1.326983,103.724765,2016-12-01 12:08:03,69184,1.299509,103.837,2/12/2016,90.21509046,8,73,22.0
9932,FF192EAA331F16E5746C1CFC0C7BD6,2016-12-01 04:51:42,120336,1.316638,103.769127,2016-12-01 09:33:45,118483,1.27239,103.801433,2/12/2016,98.52712712,29,57,5.0
