No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
18249,E41521E7549E203D244D374A5F2342,2016-12-01 07:40:11,768445,1.413707,103.834822,2016-12-01 15:03:51,308441,1.322189,103.846468,2/12/2016,76.00215644,46,90,27.0
1860,E990B86D5952E78C2AB1C37CECC755,2016-12-01 00:07:08,307684,1.319831,103.843998,2016-12-01 20:03:15,529426,1.349774,103.94402,2/12/2016,74.98972281,1,120,11.0
23110,339E8B6886E75359EF7E407A415A2F,2016-12-01 09:11:35,238863,1.30436,103.833751,2016-12-01 17:27:56,738103,1.444662,103.769618,2/12/2016,86.04257278,55,105,9.0
11263,9969C6A9FF2C0C097DEE4F3F9C8810,2016-12-01 05:43:00,310148,1.334671,103.843533,2016-12-01 17:00:59,628227,1.262933,103.702657,2/12/2016,93.8012418,34,102,12.0
13220,D9225EF88E4728A89361900D97B08F,2016-12-01 06:24:27,560412,1.36395,103.855117,2016-12-01 14:45:44,150059,1.288783,103.814348,2/12/2016,86.65517635,38,88,20.0
12741,AB7D60F2E0B3BAB0685873EB7ACFEF,2016-12-01 06:16:21,520827,1.349652,103.933901,2016-12-01 14:59:32,49439,1.287672,103.84888,2/12/2016,92.02286795,38,90,18.0
3437,1D423C14CB09C68ED78AEB4D206532,2016-12-01 00:14:22,239035,1.291378,103.841785,2016-12-01 23:56:38,670504,1.384563,103.766968,2/12/2016,81.64210385,1,144,9.0
17490,4ADDAB654052A29224FC5615EE4BF4,2016-12-01 07:29:30,530670,1.372944,103.884724,2016-12-01 17:11:17,540141,1.389409,103.904116,2/12/2016,68.36998836,45,103,19.0
17985,6E22AC257E8A3F987477FAD16DBEBE,2016-12-01 07:36:26,680553,1.395774,103.743323,2016-12-01 20:55:44,683688,1.4032,103.750966,2/12/2016,62.4859537,46,126,23.0
8437,A5E2A71E7F7D04B8AB08497D7CDA84,2016-12-01 01:41:03,819642,1.362159,103.990051,2016-12-01 21:18:03,573974,1.359527,103.84583,2/12/2016,82.67717473,10,128,17.0
9530,6DE56934D89BF1B506B16550EC8E62,2016-12-01 04:24:54,670173,1.379847,103.766734,2016-12-01 07:46:32,329562,1.322947,103.845714,2/12/2016,72.15991949,26,47,23.0
12443,74D04E3BBB392C092D11A38295ECD4,2016-12-01 06:11:14,640538,1.350125,103.715762,2016-12-01 17:38:35,649848,1.334908,103.706428,2/12/2016,47.37415793,37,106,22.0
25394,5466D4B2399557F2BDBBFE7C237A82,2016-12-01 11:30:40,670171,1.378808,103.7663,2016-12-01 19:03:46,570233,1.358639,103.845253,2/12/2016,78.49815808,69,114,23.0
10393,1A97AA59165D0B8E928FDF18AEFBA2,2016-12-01 05:11:35,762317,1.434145,103.842824,2016-12-01 14:39:42,822612,1.405511,103.908018,2/12/2016,87.86271483,31,88,27.0
23483,4F2469FF63869F0BB3B66FD8CE4270,2016-12-01 09:24:57,760121,1.434314,103.829892,2016-12-01 17:46:44,760140,1.43118,103.830396,2/12/2016,75.21110702,56,107,27.0
303,2AA124D65F21D33A1F24607AF6FD2D,2016-12-01 00:01:01,238274,1.292747,103.842264,2016-12-01 23:28:14,1,1.292474,103.856522,2/12/2016,87.94394547,0,141,9.0
18772,F0EA3DA95ECDDBCE33D324695B853C,2016-12-01 07:47:21,768865,1.423907,103.848204,2016-12-01 16:49:38,730713,1.441896,103.797908,2/12/2016,76.56110952,47,101,27.0
8945,DF3E6DB87D2C15F464A6C5DF7F71D4,2016-12-01 03:06:16,218163,1.315107,103.857719,2016-12-01 13:42:37,208787,1.304039,103.854672,2/12/2016,74.02414653,19,82,8.0
15668,D86866C212B77395E86A92F06DCA96,2016-12-01 07:04:01,760130,1.43354,103.831124,2016-12-01 10:26:31,759097,1.425806,103.825003,2/12/2016,46.64072851,42,63,27.0
14411,AFD38B7B405D4A120C582135BD60CC,2016-12-01 06:44:21,228234,1.31249,103.837993,2016-12-01 18:27:52,199000,1.303273,103.861039,2/12/2016,83.72636498,40,111,9.0
15870,FE8A5C4A13A1FC8E6E4B2F7AFC714D,2016-12-01 07:06:51,670440,1.383607,103.770101,2016-12-01 10:02:26,159053,1.287208,103.814834,2/12/2016,76.57007306,43,60,23.0
747,2F4CE9D744574581D1B93CDFF9B41D,2016-12-01 00:02:56,349282,1.324625,103.873258,2016-12-01 23:40:33,819642,1.362159,103.990051,2/12/2016,84.45990602,0,142,13.0
2122,814C34C475C299AAFE0832137CAA8C,2016-12-01 00:08:23,609930,1.32954,103.747567,2016-12-01 23:40:12,650533,1.355968,103.749739,2/12/2016,57.41292808,1,142,22.0
446,B655413B870A3FF6A8888EFB14495A,2016-12-01 00:01:44,58722,1.284882,103.846983,2016-12-01 23:27:47,530336,1.36932,103.89824,2/12/2016,62.67561893,0,141,1.0
7349,4A52CED934D1B75933DE93705B666A,2016-12-01 00:53:05,486030,1.33571,103.966545,2016-12-01 23:19:18,569811,1.369922,103.849614,2/12/2016,92.62705591,5,140,16.0
12456,1A9C2293F137AD530D2C5A65BF85EA,2016-12-01 06:11:25,140072,1.29996,103.796874,2016-12-01 16:41:47,59506,1.283527,103.845535,2/12/2016,68.75123521,37,100,3.0
21835,1A2C8964DE0D584C3E2FCFCDCB87D2,2016-12-01 08:38:04,520275,1.347992,103.950657,2016-12-01 17:25:01,307506,1.321061,103.844476,2/12/2016,63.26895637,52,104,18.0
10929,903EDC82FDBBADD46C35D12A9EAF61,2016-12-01 05:31:32,680254,1.378229,103.743933,2016-12-01 10:34:11,544915,1.361811,103.885224,2/12/2016,86.64414824,33,63,23.0
22416,F036832659C1C2134CDBB4B8A0BA66,2016-12-01 08:51:30,751360,1.449124,103.815789,2016-12-01 15:58:59,49247,1.282357,103.851686,2/12/2016,85.51146649,53,96,27.0
1642,0F7C3B71CB6A1F051B119E071EC73A,2016-12-01 00:06:16,179097,1.29133,103.850074,2016-12-01 23:41:03,520941,1.349492,103.940647,2/12/2016,71.85093535,1,142,6.0
14120,0CAFC10C081AB8BCCEE35549FC9542,2016-12-01 06:39:23,643654,1.335854,103.697134,2016-12-01 11:00:16,129815,1.325719,103.762809,2/12/2016,80.53779208,40,66,22.0
20270,94E1CD5A2AEC36131813EE02AA09BD,2016-12-01 08:09:12,600253,1.343772,103.737137,2016-12-01 12:59:22,609078,1.328981,103.737353,2/12/2016,55.29255809,49,78,22.0
19907,4284C242B56C4D0821BB3FA68E0AAA,2016-12-01 08:03:39,466581,1.315778,103.945214,2016-12-01 22:24:03,90109,1.299509,103.837,2/12/2016,76.74666523,48,134,16.0
22837,15637A77AB023D0EF0ECAC0EDDA319,2016-12-01 09:03:15,670509,1.386722,103.76884,2016-12-01 23:02:03,520325,1.352561,103.959111,2/12/2016,89.98409283,54,138,23.0
20409,1AAEF66A3E1757ECC80C31C6079D08,2016-12-01 08:11:09,819643,1.355322,103.988337,2016-12-01 16:42:40,560214,1.367506,103.840976,2/12/2016,50.38377793,49,100,17.0
11508,EA74423BA8A065BE6C8A8B991B07EF,2016-12-01 05:50:54,530938,1.374355,103.879742,2016-12-01 10:51:51,577180,1.348132,103.842078,2/12/2016,88.27524194,35,65,19.0
2815,EEC55325FB73ECDD9CF38E97242188,2016-12-01 00:11:24,819643,1.355322,103.988337,2016-12-01 23:18:01,298189,1.340616,103.838148,2/12/2016,89.61961597,1,140,17.0
22938,7CFFA354813A8CFB36B2DF8EAC109C,2016-12-01 09:06:09,460056,1.326351,103.919976,2016-12-01 16:27:06,409957,1.325346,103.891157,2/12/2016,82.7008855,55,99,16.0
2492,D31114B3F18EF0F3A56E41F048A577,2016-12-01 00:09:58,310221,1.342445,103.856933,2016-12-01 23:55:23,648346,1.340173,103.704606,2/12/2016,89.96835252,1,144,12.0
414,7B748A3431A10D62E630593BF22FDD,2016-12-01 00:01:33,819643,1.355322,103.988337,2016-12-01 23:23:37,437908,1.297137,103.891597,2/12/2016,76.28952757,0,140,17.0
23982,4FAD32C4E8F295E8568C3B45EF8EEE,2016-12-01 09:46:06,258350,1.311266,103.826781,2016-12-01 15:15:21,311082,1.335969,103.848814,2/12/2016,86.72687639,59,92,10.0
14244,01F707C02B412FF44D40E5CF0AD0CD,2016-12-01 06:41:30,644678,1.344982,103.70326,2016-12-01 15:34:11,641624,1.341128,103.69846,2/12/2016,81.63368331,40,93,22.0
10743,B43D608EC43971DA439684BE5B87AF,2016-12-01 05:24:17,640207,1.346188,103.713846,2016-12-01 09:18:04,129808,1.325175,103.76352,2/12/2016,98.99569669,32,56,22.0
1438,7965F9949E4CC24950DBC1A9B1E56D,2016-12-01 00:05:28,819642,1.362159,103.990051,2016-12-01 23:32:01,465417,1.32772,103.944667,2/12/2016,78.2054702,0,141,17.0
15161,A178FCACD1431CD7AF4E87E7E79126,2016-12-01 06:56:24,680458,1.378041,103.736059,2016-12-01 18:07:08,680435,1.385081,103.740856,2/12/2016,85.14129619,42,109,23.0
2351,E2B4ED92B8E8992501B92DA02B2B1E,2016-12-01 00:09:21,819643,1.355322,103.988337,2016-12-01 23:44:59,248245,1.30233,103.821469,2/12/2016,88.42405509,1,142,17.0
6620,7828EDE64F470AD33235D529B93C0C,2016-12-01 00:40:35,819643,1.355322,103.988337,2016-12-01 23:46:01,459064,1.31176,103.922297,2/12/2016,89.38565103,4,143,17.0
17964,649BBB139C4C8F1B248AA4A78BBDA9,2016-12-01 07:36:07,507010,1.35919,103.966144,2016-12-01 15:00:29,50005,1.281201,103.843403,2/12/2016,86.62655301,46,90,17.0
21299,AE10FCED2A2FA011C9D3BF207E3F93,2016-12-01 08:27:09,350126,1.334924,103.865255,2016-12-01 20:11:44,350139,1.33333,103.865883,2/12/2016,62.93973737,51,121,13.0
9455,DC8BB66B21DB847CB3D14224C396C4,2016-12-01 04:18:06,521151,1.3514,103.943742,2016-12-01 07:06:20,521107,1.348365,103.948013,2/12/2016,76.03792027,26,43,18.0
8101,217C952D8A49B9283F73B6CBED5B1E,2016-12-01 01:16:01,69118,1.299509,103.837,2016-12-01 23:04:05,550551,1.372332,103.870821,2/12/2016,85.06528116,8,138,1.0
14457,71B3ADC6E7CF3D7CB3E38377E4E1CC,2016-12-01 06:45:00,530670,1.372944,103.884724,2016-12-01 16:21:00,828755,1.299509,103.837,2/12/2016,82.17176757,40,98,19.0
20970,F6BE676766E09327789A24561A994B,2016-12-01 08:20:48,460537,1.331769,103.924253,2016-12-01 23:00:21,681810,1.37393,103.746595,2/12/2016,68.37854637,50,138,16.0
20598,3DD5F01E8743F4549AB0BD3922FC9D,2016-12-01 08:14:38,640431,1.35229,103.724616,2016-12-01 11:18:55,609788,1.349792,103.730619,2/12/2016,83.74924449,49,68,22.0
21337,397F7BD6CE5E83C287B0B38C7F8EF2,2016-12-01 08:27:52,437431,1.296124,103.867214,2016-12-01 23:58:05,330094,1.322333,103.871339,2/12/2016,66.6105277,51,144,15.0
17839,8C0242DA6C09F06C64116BF3721D49,2016-12-01 07:34:32,738525,1.442105,103.788557,2016-12-01 14:00:23,307591,1.317711,103.843491,2/12/2016,74.60223783,45,84,25.0
14193,A9F832DFDC81620B33D7710AD4F1D5,2016-12-01 06:40:45,640413,1.353288,103.724938,2016-12-01 14:42:50,608549,1.333067,103.74366,2/12/2016,84.58208555,40,88,22.0
24253,7D16B8F99E14EAEE7603633198EF1D,2016-12-01 10:01:48,98533,1.299509,103.837,2016-12-01 15:12:14,760363,1.429066,103.845133,2/12/2016,25.5427288,60,91,4.0
9150,45DFF31F8CD8820125616B19FA4B0A,2016-12-01 03:42:56,560468,1.364992,103.856273,2016-12-01 11:38:56,199001,1.302832,103.861969,2/12/2016,84.88005408,22,70,20.0
17197,B635FF17B415259E9C6F80B13226F6,2016-12-01 07:25:31,640908,1.340487,103.686339,2016-12-01 23:21:27,760606,1.421365,103.836076,2/12/2016,73.73029329,44,140,22.0
12931,796920FB9B2090EA348A41590A7DC9,2016-12-01 06:19:34,520327,1.352456,103.958319,2016-12-01 17:15:24,521518,1.356362,103.938405,2/12/2016,76.37365006,38,104,18.0
1782,4DC743D9B9F15BBB54E9C966E98582,2016-12-01 00:06:53,119975,1.273709,103.802639,2016-12-01 23:54:57,410665,1.334158,103.908095,2/12/2016,83.27455504,1,143,5.0
12364,314A45BED9124D58F90434AA176EDC,2016-12-01 06:09:43,541178,1.389015,103.909665,2016-12-01 14:27:30,98329,1.299509,103.837,2/12/2016,71.89614361,37,87,19.0
13508,64069E9CB85FF9E2ECF692CB29B204,2016-12-01 06:29:16,670431,1.386173,103.770519,2016-12-01 11:21:27,88852,1.299509,103.837,2/12/2016,43.25876409,39,68,23.0
15729,FB97C8A3A8BA235C356689933EA449,2016-12-01 07:04:58,550553,1.371766,103.871081,2016-12-01 23:04:35,398505,1.299509,103.837,2/12/2016,88.45160219,42,138,19.0
9505,0C1C42606781C5186C5AC8311D4077,2016-12-01 04:23:29,550151,1.36926,103.874318,2016-12-01 13:16:50,569087,1.389758,103.845624,2/12/2016,83.70529138,26,80,19.0
13471,3CB70D0ADB3AF2719A2EF0F24B41A4,2016-12-01 06:28:41,247961,1.293338,103.817566,2016-12-01 23:34:01,199000,1.303273,103.861039,2/12/2016,50.85795757,39,141,10.0
17192,C520CAC4D150C503288FA7C8D4A9D6,2016-12-01 07:25:27,670142,1.376582,103.767582,2016-12-01 16:16:35,427717,1.304262,103.906035,2/12/2016,71.82281795,44,98,23.0
11543,43FA59003048FE358CD386F92C8A77,2016-12-01 05:51:49,460534,1.33317,103.924645,2016-12-01 21:59:32,460536,1.333427,103.922986,2/12/2016,75.49464055,35,132,16.0
17158,52E2015BAC9A404D11A7523559E107,2016-12-01 07:25:02,648305,1.342993,103.719387,2016-12-01 15:39:03,649886,1.345452,103.714107,2/12/2016,80.04164545,44,94,22.0
15672,6FFFA5F9AACCC2B700E4640EB124DA,2016-12-01 07:04:05,819643,1.355322,103.988337,2016-12-01 16:59:38,397628,1.303184,103.872863,2/12/2016,59.0839418,42,102,17.0
19378,A20BD916E9162C094D4E68F40BC368,2016-12-01 07:56:01,329133,1.326894,103.847691,2016-12-01 23:32:24,650395,1.36624,103.752021,2/12/2016,64.01420404,48,141,12.0
11930,B0446B1A5303DF853EFE5E1DC72310,2016-12-01 06:01:55,819663,1.356716,103.98651,2016-12-01 15:46:36,98648,1.265146,103.815105,2/12/2016,75.15958481,36,95,17.0
12131,EB0239CE99924C861297BDA07DA549,2016-12-01 06:05:28,659440,1.359288,103.74934,2016-12-01 16:14:56,318993,1.342662,103.850666,2/12/2016,97.40954223,36,97,23.0
9665,9EB428699AC6D2DA69CF5C2638135C,2016-12-01 04:35:00,650365,1.360777,103.748652,2016-12-01 12:29:00,308441,1.322189,103.846468,2/12/2016,83.65057146,28,75,23.0
23492,509C2E827B5D52D462FDB455C6753B,2016-12-01 09:25:36,460514,1.332372,103.928765,2016-12-01 16:19:36,510118,1.36723,103.954648,2/12/2016,67.80132907,56,98,16.0
15910,47A45A1F3FF343BDFE7ABF3C04FDDE,2016-12-01 07:07:24,520420,1.357829,103.947535,2016-12-01 14:21:44,49178,1.28633,103.852932,2/12/2016,91.92831596,43,86,18.0
17769,7292D9CECD083596CDB37F207883C1,2016-12-01 07:33:21,822288,1.402527,103.90289,2016-12-01 16:27:31,560422,1.367993,103.851481,2/12/2016,85.7742663,45,99,19.0
19913,22E5405761754A7790399064B352B8,2016-12-01 08:03:45,90112,1.299509,103.837,2016-12-01 18:06:13,169346,1.277239,103.836666,2/12/2016,90.80182214,48,109,4.0
25410,537EE90E33723FC7DE7D77470E93C7,2016-12-01 11:32:38,544814,1.38134,103.891311,2016-12-01 20:37:59,738203,1.444073,103.768567,2/12/2016,80.96021192,69,124,19.0
670,9718573112CA80FF3812FB35BECF22,2016-12-01 00:02:36,757713,1.448385,103.819187,2016-12-01 23:41:38,788473,1.400709,103.822628,2/12/2016,85.34835465,0,142,27.0
21746,B91EFD2737481AED9D6B4032F4407B,2016-12-01 08:36:13,670205,1.373446,103.773873,2016-12-01 18:42:00,98032,1.299509,103.837,2/12/2016,87.37445167,52,112,23.0
11164,377C4D672990556350C4B1E38AD1EB,2016-12-01 05:39:47,610347,1.340313,103.719949,2016-12-01 19:59:33,649964,1.348533,103.710976,2/12/2016,78.95056824,34,120,22.0
12691,F0788CB70C47F01ECACAE5D7C73587,2016-12-01 06:15:36,460065,1.324722,103.939674,2016-12-01 16:33:21,819642,1.362159,103.990051,2/12/2016,72.09910867,38,99,16.0
9644,E9342331205468C300A73D339048AC,2016-12-01 04:33:35,249696,1.303795,103.828981,2016-12-01 12:04:45,218105,1.310478,103.854428,2/12/2016,76.82713244,27,72,10.0
20621,DB81417B92F867C31EF58CBE8A4056,2016-12-01 08:15:00,530603,1.371408,103.885884,2016-12-01 17:02:00,819642,1.362159,103.990051,2/12/2016,89.79122498,50,102,19.0
13732,B0E1B152E05EFAC4B40BF48B500CF3,2016-12-01 06:33:00,486030,1.33571,103.966545,2016-12-01 16:44:39,249595,1.29956,103.825762,2/12/2016,50.98298987,39,100,16.0
10737,8507A42BCDCA6B9DBCD2462AFDA2C3,2016-12-01 05:24:05,824274,1.403049,103.901685,2016-12-01 16:10:27,89314,1.274037,103.842401,2/12/2016,88.91810943,32,97,19.0
