No,Driver_ID,Start_Time,Start_Post,Start_Latitude,Start_Longitude,End_Time,End_Post,End_Latitude,End_Longitude,Schedule_Date,Service_Quality,Start_Slot,End_Slot,DistrictCode
11129,3AFB94E22DFF23BC3A20F6E133ADD4,2016-12-01 05:38:34,730032,1.444253,103.772675,2016-12-01 13:49:01,228796,1.301793,103.840857,2/12/2016,83.01066201,34,83,25.0
2850,A4A2B2FB300FBFFB3C7FCCCAE507E6,2016-12-01 00:11:32,486026,1.334129,103.965824,2016-12-01 23:07:10,680230,1.380354,103.746196,2/12/2016,83.45605665,1,139,16.0
8077,189478B97A3ED60B59776F66A8603E,2016-12-01 01:15:01,323104,1.320649,103.853325,2016-12-01 23:10:41,530685,1.37526,103.886006,2/12/2016,82.72950944,8,139,12.0
10231,838D66248B490CB1D821EEAFD755E5,2016-12-01 05:05:00,278967,1.310177,103.795313,2016-12-01 16:16:41,237983,1.291732,103.842458,2/12/2016,88.4203749,30,98,10.0
4122,3C21432D538B18002FBA6CEC7D74C3,2016-12-01 00:18:03,760624,1.417959,103.834849,2016-12-01 21:58:53,520929,1.346349,103.939481,2/12/2016,83.68264399,2,132,27.0
5988,DD6BD32171BAF8D9A72511422D661C,2016-12-01 00:32:45,819643,1.355322,103.988337,2016-12-01 23:54:11,547207,1.384394,103.897511,2/12/2016,85.9149576,3,143,17.0
2052,65B122AC8AD281F4CE5D8FB347FAD3,2016-12-01 00:08:03,569540,1.371887,103.861364,2016-12-01 23:55:41,760147,1.431326,103.831777,2/12/2016,78.09266658,1,144,20.0
10495,406F2B7FC8ED66C70AC5524676DDE1,2016-12-01 05:15:35,610359,1.336414,103.72128,2016-12-01 21:58:53,388791,1.312172,103.875927,2/12/2016,88.91564511,32,132,22.0
15576,B10AFAB5F44A27769C4A536FEF12C8,2016-12-01 07:02:40,760709,1.428631,103.827521,2016-12-01 13:44:05,575954,1.345712,103.845871,2/12/2016,78.52691721,42,82,27.0
17129,22E42905BD6E9B1A54E3CD0F0A613A,2016-12-01 07:24:42,760239,1.434031,103.839514,2016-12-01 19:44:53,310023,1.334599,103.857111,2/12/2016,86.2616756,44,118,27.0
16542,9BD622CC7CEFE018C55375D43B2101,2016-12-01 07:16:34,760170,1.437168,103.83257,2016-12-01 19:23:22,760657,1.422296,103.839297,2/12/2016,95.31717186,44,116,27.0
12644,ACFC8CCC9EE4F6F01298A66A6E88D4,2016-12-01 06:14:55,680456,1.379032,103.735201,2016-12-01 14:41:25,228510,1.304574,103.835553,2/12/2016,78.55456817,37,88,23.0
19184,CC42D43115CC6AE6D6E787F7144BE8,2016-12-01 07:53:14,470632,1.332034,103.91397,2016-12-01 15:02:56,819643,1.355322,103.988337,2/12/2016,85.54277789,47,90,16.0
15589,4FB5C1EA71F2307C3BD0E71A657364,2016-12-01 07:02:46,169075,1.288842,103.834139,2016-12-01 13:39:59,247912,1.304998,103.825894,2/12/2016,78.12154275,42,82,3.0
9386,87888DF3E7435AA77165F63B1F1AC8,2016-12-01 04:11:41,486029,1.332843,103.965234,2016-12-01 23:51:06,461515,1.299509,103.837,2/12/2016,59.3286198,25,143,16.0
24080,408015D71DE720377F49CDD3613581,2016-12-01 09:51:30,670603,1.381575,103.762133,2016-12-01 16:26:50,670163,1.376268,103.764401,2/12/2016,78.35821322,59,99,23.0
13363,1A5302764F52E89EA47D72464E2FED,2016-12-01 06:26:54,530662,1.374423,103.88261,2016-12-01 21:01:12,554878,1.360258,103.86668,2/12/2016,82.99471391,39,126,19.0
9932,FF192EAA331F16E5746C1CFC0C7BD6,2016-12-01 04:51:42,120336,1.316638,103.769127,2016-12-01 09:33:45,118483,1.27239,103.801433,2/12/2016,72.54642937,29,57,5.0
6269,776671101905012249F69F2074AD2C,2016-12-01 00:35:45,119953,1.278912,103.802439,2016-12-01 23:55:21,821261,1.404865,103.896133,2/12/2016,76.37903729,4,144,5.0
1281,0F9F0CE0873CBE89551F7FA9FF8D3B,2016-12-01 00:04:54,609601,1.334938,103.746872,2016-12-01 23:49:05,398159,1.313265,103.888422,2/12/2016,83.65057146,0,143,22.0
12123,59F849AEB1EE5EBCC9A18B3512A64C,2016-12-01 06:05:17,598730,1.354792,103.766907,2016-12-01 15:26:48,518176,1.370543,103.945641,2/12/2016,84.9489454,36,93,21.0
15694,9B0D51ABC5A3FF8929215DA6A07B4C,2016-12-01 07:04:23,670525,1.386726,103.765116,2016-12-01 19:22:41,597176,1.324348,103.767891,2/12/2016,76.95167358,42,116,23.0
14242,BADDF0F86BB13D4165C3BC28305F2A,2016-12-01 06:41:27,734689,1.444384,103.808769,2016-12-01 20:09:42,118454,1.279982,103.793694,2/12/2016,94.99974912,40,121,25.0
22362,67F1E257A0161CF1F1065579F62B93,2016-12-01 08:49:49,99200,1.268426,103.824677,2016-12-01 10:51:32,48624,1.285361,103.85054,2/12/2016,58.74902712,53,65,4.0
12110,6EB1ADDDCA6EA549C42CA66F093166,2016-12-01 06:05:00,521108,1.347925,103.948375,2016-12-01 18:52:33,791414,1.389164,103.879883,2/12/2016,84.80987732,36,113,18.0
5468,0842F2402DCBE2B06DE0CE493E942F,2016-12-01 00:28:00,228510,1.304574,103.835553,2016-12-01 14:05:00,322101,1.319673,103.861129,2/12/2016,65.81317226,3,84,9.0
15352,613CC3B8BE8EC302A9E592CAE33B6C,2016-12-01 06:59:00,530115,1.352785,103.88785,2016-12-01 16:03:49,208699,1.307527,103.863101,2/12/2016,56.88295206,42,96,19.0
21630,B621E0CFE682BCE798C1148696084B,2016-12-01 08:33:43,569788,1.385326,103.842089,2016-12-01 23:49:36,389279,1.311959,103.876178,2/12/2016,89.23198591,51,143,20.0
9599,7888CB6A281CB884DFD5F0DF03E55F,2016-12-01 04:30:42,640828,1.345053,103.693138,2016-12-01 11:57:01,640470,1.348161,103.721143,2/12/2016,61.05943446,27,72,22.0
13446,75446451F893179EB5939B24E5C645,2016-12-01 06:28:14,310163,1.331982,103.844093,2016-12-01 22:11:21,228234,1.31249,103.837993,2/12/2016,73.25799503,39,133,12.0
19731,AAF4AEA22FE3763C8DF84F535E168D,2016-12-01 08:01:00,560332,1.361755,103.851834,2016-12-01 16:38:00,358362,1.331576,103.866614,2/12/2016,81.74249991,48,100,20.0
17153,7C2EB148FB6AFE0033F5F1CB2A617C,2016-12-01 07:25:00,579820,1.346911,103.85216,2016-12-01 20:00:00,239035,1.291378,103.841785,2/12/2016,51.17074796,44,120,20.0
13561,122BF15B144CB0CB70723095F9E995,2016-12-01 06:30:14,140152,1.293833,103.802558,2016-12-01 09:15:26,530404,1.373888,103.895851,2/12/2016,89.45105869,39,56,3.0
24454,F80CA320F5CAA247F553A589F0EE22,2016-12-01 10:15:37,541320,1.390038,103.89154,2016-12-01 18:29:22,530527,1.374821,103.890448,2/12/2016,99.83784597,62,111,19.0
6594,000C191930E69ED0B4F09D8091B3B1,2016-12-01 00:40:15,510208,1.366178,103.962206,2016-12-01 22:02:04,543326,1.395483,103.888083,2/12/2016,100.0,4,132,18.0
19685,D7BF602D6A925CF4B1A4152F326567,2016-12-01 08:00:30,510487,1.374903,103.960519,2016-12-01 19:28:20,199791,1.301441,103.858852,2/12/2016,78.07752485,48,117,18.0
12031,FEDB23D35F38CDC909CA2DEB041A45,2016-12-01 06:03:36,658965,1.350343,103.741592,2016-12-01 15:40:01,98414,1.299509,103.837,2/12/2016,48.30646479,36,94,23.0
17096,95DC72E2B93D9D74DF6CF58CA7421C,2016-12-01 07:24:08,522890,1.346922,103.933501,2016-12-01 23:21:51,820112,1.396289,103.907121,2/12/2016,82.37832404,44,140,18.0
21340,8920EA9AF385F4A7E8A70271BF6182,2016-12-01 08:27:58,822269,1.403084,103.898637,2016-12-01 15:28:29,587843,1.349083,103.774119,2/12/2016,20.7619928,51,93,19.0
13290,1B7829D7C62A7993F3306865AE815D,2016-12-01 06:25:36,650230,1.347768,103.754881,2016-12-01 15:47:18,339946,1.32576,103.86903,2/12/2016,58.19780594,38,95,23.0
8326,FB02E2A8E7D4730D3AA7F6F70EE551,2016-12-01 01:31:23,188307,1.300626,103.849458,2016-12-01 23:51:35,538802,1.368849,103.899705,2/12/2016,85.79420271,9,143,7.0
4028,AC1E8E3B6D4BAC3ABCF08AB6D16EAB,2016-12-01 00:17:36,247729,1.30366,103.824137,2016-12-01 22:46:37,554913,1.375346,103.871995,2/12/2016,76.60603741,2,137,10.0
13082,8E764EC3E6E51FEAF9BEE9D84BA6A7,2016-12-01 06:22:17,529883,1.340932,103.955884,2016-12-01 16:19:02,680560,1.395886,103.74491,2/12/2016,85.2385948,38,98,18.0
15163,6E963FA7EDD586362D7A4EEE4DC8E2,2016-12-01 06:56:27,760627,1.417705,103.836588,2016-12-01 18:29:09,763348,1.427238,103.841973,2/12/2016,67.48247803,42,111,27.0
16447,4A07472E24DD3C5E94864E306DC355,2016-12-01 07:15:21,530680,1.371977,103.885282,2016-12-01 15:26:00,539750,1.382542,103.887352,2/12/2016,81.5606915,44,93,19.0
25487,25E98D25B496BF67E1F3817C5E5D2E,2016-12-01 11:40:13,732887,1.437839,103.79431,2016-12-01 23:09:32,730350,1.433801,103.782169,2/12/2016,65.89865944,70,139,25.0
11606,F5195CA9B13B4142783FA3C762E806,2016-12-01 05:54:00,228796,1.301793,103.840857,2016-12-01 15:39:00,537055,1.339337,103.889632,2/12/2016,78.45079088,35,94,9.0
17557,E61059C0C7201E4A0EBAFE4882500E,2016-12-01 07:30:23,576684,1.376854,103.828706,2016-12-01 13:57:06,575627,1.360197,103.840464,2/12/2016,88.27628683,45,84,20.0
4936,60A18CE871C4787E1ACF101CD1E346,2016-12-01 00:23:33,38989,1.295556,103.859041,2016-12-01 23:24:29,464010,1.321749,103.93671,2/12/2016,85.09169214,2,140,1.0
15851,CE97B8F8ED8D678B2A8E43C34D9492,2016-12-01 07:06:35,520879,1.352041,103.930972,2016-12-01 17:33:43,819642,1.362159,103.990051,2/12/2016,81.26965274,43,105,18.0
14413,9793FCD5D5CE0083307888BB1888BE,2016-12-01 06:44:22,762317,1.434145,103.842824,2016-12-01 23:25:16,768069,1.438677,103.830227,2/12/2016,76.17440049,40,140,27.0
14632,44B305CA898D90B3522688D22F01AD,2016-12-01 06:47:37,590014,1.339053,103.772626,2016-12-01 23:50:10,597394,1.325769,103.767258,2/12/2016,81.02257279,41,143,21.0
14513,B4A89288968A3B8CFD3AA1647C18D6,2016-12-01 06:45:49,560617,1.377595,103.838024,2016-12-01 17:09:19,555876,1.369102,103.875445,2/12/2016,78.98396649,40,103,20.0
3067,B6C1864422CC6092BB27ED9DB0D5D7,2016-12-01 00:12:34,69688,1.299509,103.837,2016-12-01 23:46:46,570304,1.350264,103.837961,2/12/2016,77.5108434,1,143,1.0
22176,89C70B31D2189B8D69E14272EEB3E7,2016-12-01 08:45:14,384003,1.313276,103.872764,2016-12-01 16:16:15,533952,1.372919,103.910542,2/12/2016,83.26166463,52,98,14.0
22111,39F50196ABC542EF013686D2458574,2016-12-01 08:43:59,169907,1.28205,103.830177,2016-12-01 16:22:31,247933,1.304713,103.823345,2/12/2016,81.30249458,52,98,3.0
23612,26855D59D2794B6722CD51EB1ACC89,2016-12-01 09:30:09,207223,1.310965,103.856944,2016-12-01 16:06:25,98585,1.299509,103.837,2/12/2016,86.8304872,57,97,8.0
6942,B2B4A5E39CF56CF47A1C563D251359,2016-12-01 00:45:33,819642,1.362159,103.990051,2016-12-01 23:43:21,257913,1.31697,103.827675,2/12/2016,74.6662543,4,142,17.0
7048,87D572008260D12506C05738E8E631,2016-12-01 00:47:11,730340,1.431307,103.781247,2016-12-01 22:26:23,530401,1.374806,103.896763,2/12/2016,89.35208152,5,135,25.0
7550,E305DC1EB998FC58D450BD79835050,2016-12-01 00:57:48,159919,1.290776,103.825279,2016-12-01 23:14:18,670653,1.386791,103.76389,2/12/2016,78.36643286,6,139,3.0
19482,998473F009C8D05C2888EC1313C670,2016-12-01 07:57:38,127377,1.308784,103.76134,2016-12-01 21:13:13,560230,1.368731,103.837828,2/12/2016,84.7942387,48,127,5.0
13571,D0C5A34861B8AD5E701B863A1E34A7,2016-12-01 06:30:21,530910,1.378943,103.882907,2016-12-01 17:07:36,538751,1.351777,103.881277,2/12/2016,74.68914922,39,103,19.0
14218,E8194EC14EBCB7E91457086AFE7012,2016-12-01 06:41:05,570107,1.346401,103.847937,2016-12-01 21:51:46,510571,1.373199,103.945597,2/12/2016,88.15332974,40,131,20.0
9232,3D08E004F2C47A7C5E629CF4AEDE63,2016-12-01 03:55:44,760243,1.433657,103.840428,2016-12-01 22:01:09,760165,1.435857,103.831569,2/12/2016,78.92867823,24,132,27.0
6096,4A3FB772E4ECC9A9C290DD5163057D,2016-12-01 00:33:47,190001,1.303492,103.864359,2016-12-01 23:38:33,589472,1.336502,103.783339,2/12/2016,91.98852615,3,142,7.0
21746,B91EFD2737481AED9D6B4032F4407B,2016-12-01 08:36:13,670205,1.373446,103.773873,2016-12-01 18:42:00,98032,1.299509,103.837,2/12/2016,87.37445167,52,112,23.0
25587,2587EC0F3B2ACAC992EA0030E50117,2016-12-01 11:49:53,550223,1.357604,103.870322,2016-12-01 16:28:12,568046,1.380399,103.84615,2/12/2016,69.71205885,71,99,19.0
22977,B34FCBE1381FC4A1075F12F547D154,2016-12-01 09:07:39,428769,1.304351,103.904048,2016-12-01 18:40:44,436931,1.296977,103.872312,2/12/2016,94.86594088,55,112,15.0
6457,28C3C62C0BF358856275539FC68ED1,2016-12-01 00:38:03,650325,1.36233,103.747058,2016-12-01 23:44:23,506857,1.299509,103.837,2/12/2016,91.75485922,4,142,23.0
13442,EB8D3DD71F4ADE978407C656D1F3D4,2016-12-01 06:28:10,465500,1.299509,103.837,2016-12-01 16:57:14,457601,1.312709,103.925367,2/12/2016,82.8843048,39,102,16.0
3037,0B5F111043FF44F76315958B663E7A,2016-12-01 00:12:23,258370,1.307417,103.827373,2016-12-01 23:42:37,670154,1.37489,103.765038,2/12/2016,100.0,1,142,10.0
10488,3F41CFA720014D1C67409BF9950928,2016-12-01 05:15:04,650325,1.36233,103.747058,2016-12-01 14:24:12,609930,1.32954,103.747567,2/12/2016,76.92526371,32,86,23.0
3296,71E56BCC7345B2B2A08F85F806ADE4,2016-12-01 00:13:40,307682,1.317722,103.844904,2016-12-01 22:54:16,538612,1.345171,103.879564,2/12/2016,80.56237362,1,137,11.0
17592,F9DFFCE617C1E476F943ACA3D4BB4E,2016-12-01 07:31:00,640402,1.353354,103.722633,2016-12-01 18:21:00,469547,1.331618,103.947204,2/12/2016,89.0174105,45,110,22.0
23639,19BE1B4109C01F72C2D0E0BB4645DE,2016-12-01 09:31:07,162131,1.280931,103.828223,2016-12-01 18:15:06,238865,1.305151,103.832494,2/12/2016,74.03414316,57,110,3.0
14055,A3E1CC6F8E2E889DD3656250FAFD36,2016-12-01 06:38:08,670617,1.385608,103.762712,2016-12-01 17:22:33,670170,1.378572,103.766128,2/12/2016,62.91849961,40,104,23.0
5752,573ADB7C0FF6C25A199629F59C075B,2016-12-01 00:30:22,640188,1.343719,103.711099,2016-12-01 23:26:19,168789,1.275501,103.830333,2/12/2016,14.9966778,3,141,22.0
21133,CD87DBB553ABE928C595DFD1EE5408,2016-12-01 08:24:00,760855,1.417023,103.836634,2016-12-01 14:52:00,217692,1.314168,103.854858,2/12/2016,87.94053233,50,89,27.0
